id,question,hop_count,reasoning_path,variant_type
1254,"Xác định danh tính của người tiền nhiệm của Lương Cường trong vai trò Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, đồng thời liệt kê một chiến dịch mà người đó đã tham gia.
A) Vũ Xuân Hồng - Chiến dịch Việt Bắc Thu-Đông 1947
B) Phạm Mạnh Hùng - Cách mạng Tháng Tám
C) Hà Văn Khoát - Chiến tranh Đông Dương
D) Lê Đức Anh - Chiến dịch Đường 14-Phước Long",2,"[""pol3161938"", ""PRECEDED"", ""pol41586"", ""FOUGHT_IN"", ""cam41586_002""]",PARAPHRASE_HARD
1255,"Xác định người đã giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh Hà Nam ngay trước Nguyễn Xuân Đông, đồng thời cho biết danh hiệu hoặc phần thưởng cao quý nhất mà cá nhân đó đã được vinh danh.
A) Nguyễn Văn Thành - Huy hiệu 50 năm tuổi Đảng cùng nhiều phần thưởng cao quý khác của Việt Nam và quốc tế
B) Lê Xuân Duy - Nhà giáo ưu tú
C) Trương Quốc Huy - Huân chương Lao động hạng Nhì
D) Phạm Gia Túc - Huy hiệu 50 năm tuổi Đảng cùng nhiều phần thưởng cao quý khác của Việt Nam và quốc tế",2,"[""pol3711586"", ""PRECEDED"", ""pol19661048"", ""AWARDED"", ""awa436788_001""]",PARAPHRASE_HARD
1256,"Hãy cho biết người nào đã giữ chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh trước Trần Lưu Quang, và năm sinh của cá nhân đó là gì?
A) Phan Văn Mãi - 1973
B) Vũ Việt Trang - 1966
C) Nguyễn Hữu Thể - 1966
D) Phạm Song - 1969",2,"[""pol798260"", ""PRECEDED"", ""pol3340042"", ""BORN_YEAR"", ""YEAR_1973""]",PARAPHRASE_HARD
1257,"Hãy xác định danh tính của người mà Quản Minh Cường đã thay thế ở vị trí Phó Trưởng Ban Tổ chức Trung ương, sau đó tìm hiểu xem ai là người mà cá nhân đó đã kế nhiệm trong vai trò Trưởng ban Tổ chức Trung ương, và cuối cùng, học vị mà nhân vật thứ ba trong chuỗi này sở hữu là gì?
A) Bùi Văn Hải - Lương Đình Hồng - Đại học Cảnh sát nhân dân
B) Ngô Minh Châu - Nguyễn Thị Phú Hà - Thạc sĩ Luật chuyên ngành Thương mại quốc tế (tiếng Anh)
C) Hầu A Lềnh - Nguyễn Trí Tuệ - THPT Nguyễn Gia Thiều (1957–1963)
D) Phạm Minh Chính - Tô Huy Rứa - Tiến sĩ Triết học",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol318392"", ""HAS_ACADEMIC_TITLE"", ""aca318392_001""]",PARAPHRASE_HARD
1258,"Xác định cá nhân mà Phan Thị Thanh Tâm đã kế nhiệm trên cương vị Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, sau đó truy tìm người tiền nhiệm của cá nhân đó trong vai trò Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, và cuối cùng là khoảng thời gian mà người thứ ba trong chuỗi này đã đảm nhiệm chức vụ Chủ tịch Trung ương Hội Sinh viên Việt Nam.
A) Tạ Quang Đông - Hoàng Dân Mạc - từ 2015 đến 2019
B) Võ Văn Thưởng - Nguyễn Đắc Vinh - từ 2009-02-16 đến 2013-12-28
C) Hồ Văn Mười - Lê Quang Cường - từ 2003 đến 2007
D) Nguyễn Đức Bình - Nguyễn Sáng Vang - từ 2005 đến 2009",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""PRECEDED"", ""pol660401"", ""TERM_DURATION"", ""DURATION_từ 2009-02-16 đến 2013-12-28""]",PARAPHRASE_HARD
1259,"Hãy xác định người mà Nguyễn Thanh Nghị đã tiếp quản vai trò Trưởng Ban Chính sách, Chiến lược Trung ương, sau đó, tìm ra cá nhân mà người tiền nhiệm của chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh mà người kia nắm giữ là ai, và cuối cùng là năm sinh của người cuối cùng được đề cập.
A) Trần Văn Vệ - Lê Thanh Nghị - 1981
B) Lê Quang Minh - Nguyễn Văn Chi - 1974
C) Phạm Hoàng Bê - Nguyễn Trọng Nghĩa - 1974
D) Trần Lưu Quang - Phan Văn Mãi - 1973",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""PRECEDED"", ""pol3340042"", ""BORN_YEAR"", ""YEAR_1973""]",PARAPHRASE_HARD
1260,"Trước khi Hoàng Văn Thái đảm nhận vị trí Tư lệnh Quân khu 5, ai là người nắm giữ chức vụ đó, và sự kiện quân sự nào được ghi nhận là có sự tham gia của vị tiền nhiệm này?
A) Chu Huy Mân - Chiến dịch Biên giới thu đông 1950
B) Nguyễn Sỹ Quang - Chiến dịch Junction City
C) Lê Đức Thọ - Sự kiện Tết Mậu Thân
D) Lê Văn Dũng - Chiến dịch Điện Biên Phủ",2,"[""pol8349"", ""SUCCEEDED"", ""pol42320"", ""FOUGHT_IN"", ""cam42320_001""]",PARAPHRASE_HARD
1261,"Hãy cho biết ai là người mà chức vụ Bí thư Tỉnh ủy Quảng Ninh đã thuộc về trước Phạm Minh Chính, đồng thời tiết lộ năm sinh của cá nhân đó.
A) Phan Chí Hiếu - 1951
B) Nguyễn Văn Đọc - 1959
C) Nguyễn Văn Chuyên - 1966
D) Huỳnh Văn Be - 1956",2,"[""pol436788"", ""PRECEDED"", ""pol3282315"", ""BORN_YEAR"", ""YEAR_1959""]",PARAPHRASE_HARD
1262,"Trong vai trò là người tiền nhiệm của Bí thư Tỉnh ủy Tây Ninh hiện tại, Trần Lưu Quang đã nhường lại vị trí cho ai, và giai đoạn mà người kế nhiệm đó đảm nhiệm chức vụ này kéo dài bao lâu?
A) Tráng A Pao - từ 2029 đến 2030
B) Phan Văn Mãi - từ 2028 đến 2029
C) Phạm Viết Thanh - từ 2019-02-28 đến 2020-07-30
D) Lê Đức Thọ - từ 2017 đến 2018",2,"[""pol798260"", ""PRECEDED"", ""pol3702677"", ""TERM_DURATION"", ""DURATION_từ 2019-02-28 đến 2020-07-30""]",PARAPHRASE_HARD
1263,"Xem xét chức vụ Chủ tịch Hội đồng Nhân dân Tp Đà Nẵng, sau khi Phan Như Lâm đảm nhiệm vị trí này, ai là người tiền nhiệm của ông ấy, và năm mất của người tiền nhiệm đó là bao nhiêu?
A) Đỗ Quang Thắng - 2010
B) Trương Quang Được - 2016
C) Lê Hồng Anh, Út Anh - 2022
D) Phạm Quốc Khánh - 2008",2,"[""pol15075013"", ""SUCCEEDED"", ""pol1462803"", ""DIED_YEAR"", ""YEAR_2016""]",PARAPHRASE_HARD
1264,"Xét về chuỗi kế nhiệm chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, nếu Phan Thị Thanh Tâm là người đứng trước một cá nhân nào đó trong chuỗi này, và cá nhân đó lại tiếp nối sự nghiệp của một người khác ở cùng vị trí đó, thì người cuối cùng trong ba người này giữ vai trò Phó Tổng Thanh tra Chính phủ trong khoảng thời gian nào?
A) Võ Văn Thưởng - Nguyễn Xuân Phúc - từ 2006-03 đến 2006-05
B) Hà Thị Nga - Nguyễn Thị Định - từ 2002 đến 2002
C) Phùng Xuân Nhạ - Đoàn Văn Việt - từ 2012 đến 2012
D) Phạm Quốc Khánh - Võ Thành Trinh - từ 2004 đến 2004",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""TERM_DURATION"", ""DURATION_từ 2006-03 đến 2006-05""]",PARAPHRASE_HARD
1265,"Trong vai trò Chủ tịch Ủy ban nhân dân tỉnh Hà Nam, Nguyễn Xuân Đông đã tiếp nối sự nghiệp chính trị của ai, và người mà ông kế nhiệm đó đã từng giữ chức vụ nào trong bộ máy hành chính quốc gia, với khoảng thời gian phụng sự cụ thể là bao giờ?
A) Nguyễn Hữu Mai - từ 2017 đến 2022
B) Nguyễn Ngọc Thiện - từ 2009 đến 2014
C) Mai Tiến Dũng - từ 2016-04-09 đến 2021-04-07
D) Đoàn Văn Việt - từ 2006 đến 2011",2,"[""pol3711586"", ""SUCCEEDED"", ""pol3210168"", ""TERM_DURATION"", ""DURATION_từ 2016-04-09 đến 2021-04-07""]",PARAPHRASE_HARD
1266,"Trong bối cảnh ai đã đảm nhận vị trí Giám đốc Công an tỉnh Điện Biên trước Sùng A Hồng, và với danh xưng học thuật nào đã được trao cho người tiền nhiệm đó?
A) Nguyễn Khắc Thận - Phó Giáo sư
B) Nguyễn Huy Đức - Chính trị gia
C) Phạm Hồng Tâm - Thạc sĩ Xây dựng đường ô tô và đường thành phố
D) Tráng A Tủa - 'Thạc sĩ'",2,"[""pol1463277"", ""PRECEDED"", ""pol19695921"", ""HAS_ACADEMIC_TITLE"", ""aca3698506_003""]",PARAPHRASE_HARD
1267,"Trong bối cảnh chuyển giao quyền lực tại Đảng Cộng sản Việt Nam, ai là người tiền nhiệm của Nông Đức Mạnh cho các vị trí then chốt như Tổng Bí thư Ban Chấp hành Trung ương Đảng, Bí thư Quân ủy Trung ương, và khoảng thời gian mà tiền nhiệm này đảm nhiệm vai trò Chủ nhiệm Tổng cục Chính trị trong Quân đội nhân dân Việt Nam là khi nào?
A) Lê Khả Phiêu - từ 1991-09 đến 1997-12
B) Vương Đình Huệ - từ 1988 đến 1994
C) Cư Hòa Vần - từ 1992 đến 1998
D) Ngô Xuân Lộc - từ 1981 đến 1987",2,"[""pol6293"", ""SUCCEEDED"", ""pol24330"", ""TERM_DURATION"", ""DURATION_từ 1991-09 đến 1997-12""]",PARAPHRASE_HARD
1268,"Xét về chuỗi kế nhiệm trong các chức vụ chính trị, nếu Phan Thị Thanh Tâm giữ vị trí Chủ tịch nước, thì người tiền nhiệm của bà trong vai trò này, tiếp đó là tiền nhiệm của người đó trong cương vị Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, đã đảm nhiệm vai trò Đại biểu Quốc hội qua các khóa XIII, XIV, XV trong khoảng thời gian nào?
A) Huỳnh Minh Tuấn - Võ Trọng Hải - từ 2007
B) Trần Quốc Cường - Nguyễn Văn Công - từ 2012
C) Nguyễn Văn Lạng - Triệu Thế Hùng - từ 2006
D) Võ Văn Thưởng - Nguyễn Đắc Vinh - từ 2011-05-22 đến nay",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""PRECEDED"", ""pol660401"", ""TERM_DURATION"", ""DURATION_từ 2011-05-22 đến nay""]",PARAPHRASE_HARD
1269,"Xác định người đứng trước Quản Minh Cường trong cương vị Phó Trưởng Ban Tổ chức Trung ương, sau đó là danh tính của người mà người tiền nhiệm này đã kế nhiệm ở vị trí Trưởng ban Tổ chức Trung ương, và cuối cùng là học vị của cá nhân giữ chức vụ kế nhiệm đó.
A) Võ Hồng Phúc - Nguyễn Sỹ Thăng - 'VS'
B) Phạm Minh Chính - Tô Huy Rứa - Cử nhân Toán học
C) Nguyễn Đình Trung - Đặng Văn Hiếu - Thạc sĩ Tài chính công
D) Thuận Hữu, (Nguyễn Hữu Thuận) - Trần Văn Truyền - chuyên ngành Hệ sinh thái và Tính đa dạng sinh học",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol318392"", ""HAS_ACADEMIC_TITLE"", ""aca318392_002""]",PARAPHRASE_HARD
1270,"Nếu xét chuỗi kế nhiệm chức vụ Phó Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, bắt đầu từ người mà Võ Thị Ánh Xuân đã tiếp quản, sau đó là người tiền nhiệm của người đó, thì người thứ ba trong chuỗi này có quê quán tại đâu?
A) Lê Hữu Lộc - Cao Văn Trọng - Khánh Hòa
B) Nguyễn Thị Thủy Khiêm - Đỗ Thanh Bình - Bắc Ninh
C) Đặng Thị Ngọc Thịnh - Nguyễn Thị Doan - Hà Nam
D) Hồ Trọng Ngũ - Võ Văn Dũng - Lào",3,"[""pol3280810"", ""SUCCEEDED"", ""pol1463457"", ""SUCCEEDED"", ""pol110161"", ""BORN_AT"", ""loc591117_001""]",PARAPHRASE_HARD
1271,"Trước khi Cao Đức Phát đảm nhiệm vị trí, ai là người nắm giữ vai trò Phó Trưởng ban Thường trực Ban Kinh tế Trung ương, và khoảng thời gian cụ thể mà người tiền nhiệm đó tại vị là khi nào?
A) Hồ Thị Kim Thoa - từ 2027 đến 2028
B) Nguyễn Văn Phương - từ 2024 đến 2025
C) Nguyễn Thành Phong - từ 2021-08-20 đến 2022-10-31
D) Đoàn Duy Thành - từ 2011 đến 2012",2,"[""pol108361"", ""PRECEDED"", ""pol457607"", ""TERM_DURATION"", ""DURATION_từ 2021-08-20 đến 2022-10-31""]",PARAPHRASE_HARD
1272,"Trong vai trò Chủ tịch Hội đồng Nhân dân tỉnh Bà Rịa-Vũng Tàu, ai là người mà Phạm Viết Thanh đã kế nhiệm, đồng thời hãy xác định học vị mà người tiền nhiệm đó nắm giữ?
A) Nguyễn Thanh Bình - kĩ sư đường ô tô
B) Nguyễn Hồng Lĩnh - Cử nhân Kinh tế
C) Bùi Thanh Khiết - Tiến sĩ chuyên ngành Tội phạm học và điều tra Tội phạm
D) Võ Văn Dũng - Trung học sư phạm",2,"[""pol3702677"", ""SUCCEEDED"", ""pol1464760"", ""HAS_ACADEMIC_TITLE"", ""aca13653301_001""]",PARAPHRASE_HARD
1273,"Trước khi Nguyễn Trọng Nghĩa đảm nhận vị trí Trưởng Ban Tuyên giáo Trung ương, ai là người tiền nhiệm của ông, và vị tiền nhiệm này, sau khi giữ chức Bí thư Tỉnh ủy Quảng Ngãi và bị cách chức, đã tại vị trong khoảng thời gian nào?
A) Võ Văn Thưởng - từ 2011-08-11 đến 2014-04-15
B) Nguyễn Văn Được - từ 2021 đến 2024
C) Đinh Công Sỹ - từ 2006 đến 2009
D) Trần Thị Trung Chiến - từ 2012 đến 2015",2,"[""pol3156606"", ""SUCCEEDED"", ""pol248258"", ""TERM_DURATION"", ""DURATION_từ 2011-08-11 đến 2014-04-15""]",PARAPHRASE_HARD
1274,"Hãy xác định người tiền nhiệm của Lương Cường tại vị trí Chủ tịch nước Cộng hòa Xã hội Chủ nghĩa Việt Nam, kế đến là người mà người tiền nhiệm đó đã kế nhiệm trong vai trò Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, và khoảng thời gian mà cá nhân cuối cùng đảm nhận cương vị Bí thư Thành ủy Hà Nội là khi nào?
A) Nguyễn Thái Hưng - Hoàng Quốc Việt - từ 2010 đến 2016
B) Đỗ Thanh Bình - Trần Sự - từ 1992 đến 1998
C) Huỳnh Cương - Nguyễn Duy Quý - từ 1998 đến 2004
D) Tô Lâm - Nguyễn Phú Trọng - từ 2000-01-06 đến 2006-06-26",3,"[""pol3161938"", ""SUCCEEDED"", ""pol808289"", ""SUCCEEDED"", ""pol46636"", ""TERM_DURATION"", ""DURATION_từ 2000-01-06 đến 2006-06-26""]",PARAPHRASE_HARD
1275,"Xác định cá nhân nào đã giữ chức vụ Phó trưởng Ban Dân nguyện Quốc hội Việt Nam ngay sau Lưu Bình Nhưỡng, và đồng thời cho biết học vị mà người đó sở hữu.
A) Nguyễn Đăng Kính - Thạc sĩ cầu đường
B) Trần Thị Nhị Hà - Cử nhân Luật
C) Tráng Thị Xuân - Tiến sĩ Địa hóa học
D) Lê Thành Long - Chuẩn Đô đốc",2,"[""pol3695313"", ""PRECEDED"", ""pol19787798"", ""HAS_ACADEMIC_TITLE"", ""aca1749503_001""]",PARAPHRASE_HARD
1276,"Xác định cá nhân tiền nhiệm của ông Nông Đức Mạnh tại các vị trí then chốt như Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, Bí thư Quân ủy Trung ương, đồng thời cho biết khoảng thời gian mà người tiền nhiệm đó còn là Đại biểu Quốc hội.
A) Phan Huy Ngọc - từ 1983 đến 1993
B) Dương Văn Thống - từ 1989 đến 1999
C) Trần Kim Yến - từ 1993 đến 2003
D) Lê Khả Phiêu - từ 1992-09-19 đến 2002-07-18",2,"[""pol6293"", ""SUCCEEDED"", ""pol24330"", ""TERM_DURATION"", ""DURATION_từ 1992-09-19 đến 2002-07-18""]",PARAPHRASE_HARD
1277,"Xác định người tiền nhiệm của Trần Thị Nguyệt Thu trên cương vị Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam. Sau đó, tìm người đã giữ vị trí tiền nhiệm của cá nhân vừa tìm được trong vai trò Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam. Cuối cùng, cho biết khoảng thời gian mà người giữ chức Chủ tịch nước cuối cùng này tại vị.
A) Phan Thị Thanh Tâm - Võ Văn Thưởng - từ 2023-03-02 đến 2024-03-21
B) Nguyễn Thị Ngọc Phượng - Nguyễn Thành Tài - từ 2020 đến 2021
C) Hoàng Anh - Nguyễn Văn Ba - từ 2013 đến 2014
D) Lê Tiến Phương - Trần Thị Nhị Hà - từ 2022 đến 2023",3,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""TERM_DURATION"", ""DURATION_từ 2023-03-02 đến 2024-03-21""]",PARAPHRASE_HARD
1278,"Tìm kiếm người mà Phan Thị Thanh Tâm đã đảm nhiệm chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam trước đó, sau đó xác định người mà người đó đã kế nhiệm trong vai trò Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh, và cuối cùng là địa điểm sinh của cá nhân được xác định ở bước thứ hai.
A) Hoàng Thế Thiện - Lê Tiến Phương - Bến Tre
B) Nguyễn Phước Lộc - Nguyễn Văn Yểu - Ninh Bình
C) Võ Văn Thưởng - Đào Ngọc Dung - Hà Nam
D) Lưu Xuân Vĩnh - Võ Thị Ánh Xuân - Quảng Ninh",3,"[""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol579243"", ""BORN_AT"", ""loc591117_001""]",PARAPHRASE_HARD
1279,"Hãy xác định cá nhân mà bà Trần Thị Nguyệt Thu đã kế nhiệm trên cương vị Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam. Sau đó, tiếp tục truy tìm người tiền nhiệm của cá nhân đó trong vai trò Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam. Cuối cùng, tìm ra người mà cá nhân này đã kế nhiệm trong chức vụ Chủ tịch nước, và người giữ vị trí Phó Thủ tướng Thường trực Chính phủ cuối cùng trong khoảng thời gian nào?
A) Nguyễn Doãn Khánh - Lê Vĩnh Tân - Võ Văn Hoan - từ 2001 đến 2006
B) Phan Thị Thanh Tâm - Võ Văn Thưởng - Nguyễn Xuân Phúc - từ 2011-08-03 đến 2016-04-07
C) Nguyễn Văn Yểu - Phạm Thị Hải Chuyền - Phan Ngọc Thọ - từ 2004 đến 2009
D) Nguyễn Thị Thanh Hòa - Trần Văn Tuấn - Nông Quốc Tuấn - từ 2009 đến 2014",4,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""TERM_DURATION"", ""DURATION_từ 2011-08-03 đến 2016-04-07""]",PARAPHRASE_HARD
1280,"Đối với chức vụ Bí thư Tỉnh ủy Quảng Ninh, ai là người tiền nhiệm mà ông Phạm Minh Chính đã kế nhiệm, và trong khoảng thời gian nào người tiền nhiệm đó đã đảm nhiệm vai trò Thứ trưởng tại Bộ Bưu chính-Viễn thông?
A) Trương Tấn Sang - từ 2014 đến 2016
B) Trần Ngọc Khánh - từ 2012 đến 2014
C) Lê Phước Thanh - từ 2011 đến 2013
D) Vũ Đức Đam - từ 2005-08 đến 2007-11",2,"[""pol436788"", ""SUCCEEDED"", ""pol475335"", ""TERM_DURATION"", ""DURATION_từ 2005-08 đến 2007-11""]",PARAPHRASE_HARD
1281,"Nếu xét chuỗi người giữ chức vụ Trưởng Ban Tuyên giáo Trung ương, bắt đầu từ người mà Nguyễn Trọng Nghĩa đã kế nhiệm, rồi tiếp tục với người mà người đó kế nhiệm trong cương vị Chủ tịch nước của Cộng hòa xã hội chủ nghĩa Việt Nam, thì cá nhân sau cùng trong chuỗi liên kết này sở hữu bằng cấp học thuật nào?
A) Võ Văn Thưởng - Nguyễn Xuân Phúc - Cử nhân Kinh tế
B) Lê Thanh Nghị - Cư Hòa Vần - Giáo sư-Tiến sĩ Kinh tế
C) Trần Đức Tuấn - Hồng Hà - Học viện An ninh nhân dân
D) Lê Quốc Chỉnh - Đỗ Ngọc An - Thạc sĩ Kinh tế học",3,"[""pol3156606"", ""SUCCEEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""HAS_ACADEMIC_TITLE"", ""aca13653301_001""]",PARAPHRASE_HARD
