id,question,hop_count,reasoning_path,variant_type
1354,"Xét mối quan hệ kế nhiệm giữa Nguyễn Thanh Nghị và Phan Thái Bình tại Ban Chính sách, Chiến lược Trung ương, đồng thời xem xét vai trò tiền nhiệm của Phan Thái Bình đối với Nguyễn Thành Tâm ở vị trí Chủ tịch Hội đồng nhân dân tỉnh Tây Ninh, và giai đoạn mà Nguyễn Thành Tâm đảm nhiệm chức Bí thư Tỉnh ủy Tây Ninh từ ngày 24 tháng 8 năm 2020 đến ngày 27 tháng 2 năm 2025. Câu khẳng định này liệu có đúng?",3,"[""pol592361"", ""SUCCEEDED"", ""pol3702863"", ""PRECEDED"", ""pol7497553"", ""TERM_DURATION"", ""DURATION_từ 2020-08-24 đến 2025-02-27""]",PARAPHRASE_HARD
1355,"Xét trường hợp về sự kế nhiệm chức vụ Giám đốc Học viện Quốc phòng giữa Trần Việt Khoa và Võ Tiến Trung, trong khi đó, Võ Tiến Trung lại được ghi nhận là người mang danh hiệu Anh hùng Lực lượng Vũ trang Nhân dân; với những thông tin này, mệnh đề trên là đúng hay sai?",2,"[""pol2422020"", ""SUCCEEDED"", ""pol1465094"", ""HAS_ACADEMIC_TITLE"", ""aca32687_001""]",PARAPHRASE_HARD
1356,"Xem xét mối quan hệ kế nhiệm giữa các vị trí lãnh đạo Ban Tổ chức Trung ương: nếu Quản Minh Cường được ghi nhận là người đi trước Đỗ Xuân Tuyên trong vai trò Phó Trưởng Ban, và Đỗ Xuân Tuyên lại tiếp nối Tô Huy Rứa ở vị trí Trưởng ban, trong khi Tô Huy Rứa đã từng đảm nhiệm vai trò Ủy viên Bộ Chính trị trong giai đoạn kéo dài từ ngày 24 tháng 04 năm 2006 đến ngày 26 tháng 01 năm 2016, thì liệu nhận định này có chính xác hay không?",3,"[""pol19777570"", ""PRECEDED"", ""pol13466976"", ""SUCCEEDED"", ""pol318392"", ""TERM_DURATION"", ""DURATION_từ 2006-04-24 đến 2016-01-26""]",PARAPHRASE_HARD
1357,"Có thể khẳng định rằng, trước khi Trần Thanh Mẫn đảm nhận vai trò Bí thư Thành ủy Cần Thơ, người tiền nhiệm của ông là Nguyễn Tấn Quyên, và vị này sở hữu bằng Cử nhân Ngữ văn hay không?",2,"[""pol642061"", ""SUCCEEDED"", ""pol590022"", ""HAS_ACADEMIC_TITLE"", ""aca590022_001""]",PARAPHRASE_HARD
1358,"Xét mối quan hệ kế nhiệm và tiền nhiệm trong các chức vụ của Ban Tổ chức Trung ương, nếu Tô Huy Rứa đã đảm nhiệm vai trò Giám đốc Trường Tuyên huấn Trung ương trong khoảng thời gian từ năm 1990 đến năm 1996, và Phạm Minh Chính được xác định là người kế nhiệm Tô Huy Rứa cho vị trí Trưởng ban Tổ chức Trung ương, thì liệu có đúng khi nói rằng Quản Minh Cường là người đã giữ chức vụ Phó Trưởng Ban Tổ chức Trung ương ngay trước khi Phạm Minh Chính đảm nhận vai trò đó không?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol318392"", ""TERM_DURATION"", ""DURATION_từ 1990 đến 1996""]",PARAPHRASE_HARD
1359,"Xét mối quan hệ tiền nhiệm trong vai trò Tư lệnh Quân chủng Hải quân, liệu Phạm Hoài Nam có phải là người đứng trước Trần Hồng Quảng, người mà có thông tin cho rằng đã chào đời tại Hà Nam vào năm 1963? Hãy xác định tính đúng sai của nhận định này.",2,"[""pol3234339"", ""PRECEDED"", ""pol11385798"", ""BORN_AT"", ""loc591117_001""]",PARAPHRASE_HARD
1360,"Xét về vai trò Trợ lý Tổng Bí thư, Phụ trách Văn phòng Tổng Bí thư, liệu có đúng khi khẳng định Đào Đức Toàn đã giữ vị trí trước Tô Ân Xô, người mà năm sinh được ghi nhận là 1963 hay không?",2,"[""pol3699014"", ""PRECEDED"", ""pol13806127"", ""BORN_YEAR"", ""YEAR_1963""]",PARAPHRASE_HARD
1361,"Xét mối quan hệ tiền nhiệm giữa Lương Đình Hồng và Đỗ Văn Bảnh tại vị trí Bí thư Đảng ủy, Chính ủy Học viện Quốc phòng, cùng với việc Đỗ Văn Bảnh đã từng công tác tại Quân khu 9, liệu phát biểu này có đúng sự thật?",2,"[""pol7503705"", ""PRECEDED"", ""pol19857341"", ""SERVED_IN"", ""mil3340566_001""]",PARAPHRASE_HARD
1362,"Có phải việc Phạm Minh Chính đảm nhiệm vị trí Trưởng ban Tổ chức Trung ương là sự tiếp nối sau nhiệm kỳ của Tô Huy Rứa, người đã từng giữ vai trò Giám đốc Trường Tuyên huấn Trung ương trong khoảng thời gian từ năm 1990 đến năm 1996 hay không?",2,"[""pol436788"", ""SUCCEEDED"", ""pol318392"", ""TERM_DURATION"", ""DURATION_từ 1990 đến 1996""]",PARAPHRASE_HARD
1363,"Xét mối quan hệ kế nhiệm trong chức vụ Bộ trưởng Bộ Nông nghiệp, nếu Võ Chí Công là người tiền nhiệm của Lê Anh Tuấn, và sự kiện Lê Anh Tuấn qua đời đã diễn ra tại Hà Nội, thì mệnh đề này là đúng hay sai?",2,"[""pol83336"", ""PRECEDED"", ""pol3696894"", ""DIED_AT"", ""loc3698506_001""]",PARAPHRASE_HARD
1364,"Xét đến việc Bùi Văn Khánh đã giữ vị trí Chủ tịch Ủy ban nhân dân tỉnh Hòa Bình trước Tăng Ngọc Tuấn, và nếu Tăng Ngọc Tuấn có bằng Kế toán, thì mệnh đề này là đúng hay sai?",2,"[""pol15221423"", ""PRECEDED"", ""pol14378859"", ""HAS_ACADEMIC_TITLE"", ""aca19670152_002""]",PARAPHRASE_HARD
1365,"Xét trường hợp Nguyễn Thị Định đã nắm giữ cấp bậc Thiếu tướng, liệu việc Lê Hiến Mai đảm nhận vai trò kế nhiệm bà ở vị trí Chủ nhiệm Ủy ban Y tế và Xã hội của Quốc hội có phải là sự thật hay không?",2,"[""pol66510"", ""SUCCEEDED"", ""pol21737"", ""HAS_RANK"", ""mil18603364_001""]",PARAPHRASE_HARD
1366,"Xét về chuỗi kế nhiệm tại vị trí Giám đốc Học viện Chính trị Quốc gia Hồ Chí Minh, liệu có thể khẳng định rằng Nguyễn Xuân Thắng là người đứng trước Bùi Văn Ga, và Bùi Văn Ga sở hữu bằng cấp Tiến sĩ hay không?",2,"[""pol3719106"", ""PRECEDED"", ""pol513940"", ""HAS_ACADEMIC_TITLE"", ""aca436788_007""]",PARAPHRASE_HARD
1367,"Xét mối quan hệ tiền nhiệm giữa Trần Lưu Quang và Phan Văn Mãi tại vị trí Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, đồng thời xem xét học vị mà Phan Văn Mãi nắm giữ, liệu có thể khẳng định ông có bằng Thạc sĩ Quản lí kinh tế hay không? Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol3340042"", ""HAS_ACADEMIC_TITLE"", ""aca3704997_001""]",PARAPHRASE_HARD
1368,"Xét mối quan hệ kế nhiệm giữa Nguyễn Thanh Nghị và Trần Lưu Quang ở vị trí Trưởng Ban Chính sách, Chiến lược Trung ương, cùng với vai trò tiền nhiệm của Trần Lưu Quang đối với Nguyễn Thành Tâm trong nhiệm kỳ Chủ tịch Hội đồng nhân dân tỉnh Tây Ninh, liệu quãng thời gian từ ngày 01 tháng 07 năm 2016 đến ngày 27 tháng 02 năm 2025 có tương ứng với thời gian Nguyễn Thành Tâm nắm giữ chức vụ này hay không? Đúng hay sai?",3,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""PRECEDED"", ""pol7497553"", ""TERM_DURATION"", ""DURATION_từ 2016-07-01 đến 2025-02-27""]",PARAPHRASE_HARD
1369,"Xét mối quan hệ kế nhiệm trong vai trò Tư lệnh Quân Giải phóng miền Nam Việt Nam, liệu có thể khẳng định rằng Hoàng Văn Thái đã đảm nhiệm vị trí trước khi Trần Văn Trà, Tư Chi, Tư Nguyễn và Ba Trà cùng nhau giữ chức vụ này, và nhóm sau này đều chào đời vào năm 1919 tại Lai Châu không? Đúng hay sai?",2,"[""pol8349"", ""PRECEDED"", ""pol13024"", ""BORN_AT"", ""loc3701448_001""]",PARAPHRASE_HARD
1370,"Xét trường hợp Trần Minh Thống đã từng cống hiến trong lực lượng Công an nhân dân Việt Nam, liệu có đúng khi nói rằng Trần Đăng Yến là người đã tiếp quản vị trí Cục trưởng Cục Ngoại tuyến tại Bộ Công an Việt Nam sau ông Thống hay không?",2,"[""pol11673624"", ""SUCCEEDED"", ""pol1463463"", ""SERVED_IN"", ""mil436788_001""]",PARAPHRASE_HARD
1371,"Xét mối quan hệ kế nhiệm trong Ban Tổ chức Trung ương, nếu Quản Minh Cường giữ vị trí trước Phạm Minh Chính, và Phạm Minh Chính lại là người tiếp quản vị trí từ Tô Huy Rứa, trong khi Tô Huy Rứa có năm sinh là 1947 và quê quán tại Thanh Hóa thì liệu mệnh đề này có đúng không?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol318392"", ""BORN_AT"", ""loc436788_001""]",PARAPHRASE_HARD
1372,"Xét mối quan hệ kế nhiệm trong cơ cấu tổ chức, nếu Cao Đức Phát giữ vị trí tiền nhiệm của Nguyễn Thành Phong tại Ban Kinh tế Trung ương, và với thông tin về học vị của Nguyễn Thành Phong bao gồm Học viện Ngoại giao Việt Nam, Đại học Tổng hợp Kiev, cùng với bằng Thạc sĩ Quan hệ Quốc tế từ Đại học Birmingham, thì liệu tuyên bố này là đúng hay sai?",2,"[""pol108361"", ""PRECEDED"", ""pol457607"", ""HAS_ACADEMIC_TITLE"", ""aca14791882_001""]",PARAPHRASE_HARD
1373,"Liệu có đúng hay không khi nói rằng, xét về thứ tự thời gian đảm nhiệm chức vụ Giám đốc Học viện Chính trị Quốc gia Hồ Chí Minh, thì Nguyễn Xuân Thắng là người đi trước Tạ Ngọc Tấn, và năm sinh của Tạ Ngọc Tấn là 1954?",2,"[""pol3719106"", ""PRECEDED"", ""pol257277"", ""BORN_YEAR"", ""YEAR_1954""]",PARAPHRASE_HARD
1374,"Xét trên phương diện lịch sử quân sự, liệu có sự kiện Hoàng Văn Thái đảm nhận vai trò Tư lệnh Quân khu 5 sau khi Lê Anh Tuấn thôi giữ chức, đồng thời Lê Anh Tuấn là người đã nhận được Huy chương Quân kỳ Quyết thắng hay không? Hãy xác định tính đúng sai của nhận định này.",2,"[""pol8349"", ""SUCCEEDED"", ""pol3696894"", ""AWARDED"", ""awa11474320_004""]",PARAPHRASE_HARD
1375,Việc Trần Lưu Quang đảm nhiệm vị trí Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh có phải là sự tiếp nối sau khi Tất Thành Cang đã nắm giữ cương vị này trong khoảng thời gian từ 'unknown' đến 'unknown' hay không? Đúng hay sai?,2,"[""pol798260"", ""SUCCEEDED"", ""pol1464924"", ""TERM_DURATION"", ""DURATION_từ unknown đến unknown""]",PARAPHRASE_HARD
1376,"Nếu Trần Đức Lương, người từng giữ chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam và đã qua đời vào năm 2025, thì liệu Nguyễn Minh Triết có phải là người tiền nhiệm của ông ấy trong vị trí đó hay không? Đúng hay sai?",2,"[""pol46776"", ""PRECEDED"", ""pol838"", ""DIED_YEAR"", ""YEAR_2025""]",PARAPHRASE_HARD
1377,"Trong bối cảnh chức vụ Phó Bí thư Thường trực Tỉnh ủy Bạc Liêu, nếu Huỳnh Quốc Việt đã đảm nhận vị trí này sau Lê Thị Ái Nam, và quá trình tại nhiệm của Lê Thị Ái Nam với vai trò Chủ tịch Hội đồng nhân dân tỉnh Bạc Liêu kéo dài từ ngày 11 tháng 12 năm 2015 đến ngày 30 tháng 6 năm 2021, thì nhận định này là đúng hay sai?",2,"[""pol19661173"", ""SUCCEEDED"", ""pol3709579"", ""TERM_DURATION"", ""DURATION_từ 2015-12-11 đến 2021-06-30""]",PARAPHRASE_HARD
1378,"Xét về sự kế nhiệm của Phạm Minh Chính vào vị trí Bí thư Tỉnh ủy Quảng Ninh, và xem xét khoảng thời gian Trương Cảnh Tuyên đảm nhiệm các vai trò như Ủy viên dự khuyết Trung ương Đảng khóa X, cùng với việc là Ủy viên Trung ương Đảng qua các khóa XI, XII, XIII, từ ngày 25 tháng 4 năm 2006 cho đến hết ngày 30 tháng 12 năm 2022, liệu mệnh đề trên có đúng sự thật không?",2,"[""pol436788"", ""SUCCEEDED"", ""pol19919540"", ""TERM_DURATION"", ""DURATION_từ 2006-04-25 đến 2022-12-30""]",PARAPHRASE_HARD
1379,"Xét trường hợp Trương Quang Được, người mà sau đó Phan Như Lâm đã tiếp quản vị trí Chủ tịch Hội đồng Nhân dân Tp Đà Nẵng, đã được vinh danh với Huy hiệu 30 năm tuổi Đảng hay không? Hãy xác định tính đúng sai của nhận định này.",2,"[""pol15075013"", ""SUCCEEDED"", ""pol1462803"", ""AWARDED"", ""awa808168_001""]",PARAPHRASE_HARD
1380,"Việc Lương Cường đảm nhận vị trí kế nhiệm Đào Đức Toàn, người mà quá trình công tác trước đó gắn liền với lực lượng Công an nhân dân Việt Nam, có phải là sự thật hay không? Đúng hay sai?",2,"[""pol3161938"", ""SUCCEEDED"", ""pol3699014"", ""SERVED_IN"", ""mil436788_001""]",PARAPHRASE_HARD
1381,"Xét mối quan hệ kế nhiệm chức vụ Bộ trưởng Bộ Xây dựng Việt Nam giữa Trịnh Đình Dũng và Nguyễn Hồng Quân, cùng với thông tin về học vị của người tiền nhiệm, liệu có thể khẳng định rằng Nguyễn Hồng Quân sở hữu bằng cấp từ Đại học Xây dựng hay không? Đúng hay sai?",2,"[""pol55980"", ""SUCCEEDED"", ""pol107349"", ""HAS_ACADEMIC_TITLE"", ""aca107349_003""]",PARAPHRASE_HARD
1382,"Liệu có thể khẳng định rằng, với việc Tô Lâm đã đảm nhận vai trò kế nhiệm Nguyễn Phú Trọng trên cương vị Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, thì Nguyễn Phú Trọng trước đó chưa từng đảm nhiệm chức vụ Phó Chủ tịch Hội đồng Bộ trưởng nước Cộng hòa xã hội chủ nghĩa Việt Nam hay không? Đúng hay sai?",2,"[""pol808289"", ""SUCCEEDED"", ""pol46636"", ""SERVED_AS"", ""pos30735_002""]",PARAPHRASE_HARD
1383,"Xác định tính đúng sai của mệnh đề: Nếu Quản Minh Cường đã giữ vị trí trước Phạm Minh Chính ở Phó Trưởng Ban Tổ chức Trung ương, và Phạm Minh Chính tiếp nối Tô Huy Rứa ở vai trò Trưởng ban Tổ chức Trung ương, đồng thời, khoảng thời gian hoạt động của Tô Huy Rứa với tư cách Chủ tịch Hội đồng Lý luận Trung ương được giới hạn từ ngày 15 tháng 3 năm 2007 đến ngày 28 tháng 3 năm 2011, thì mệnh đề này có phản ánh đúng sự thật lịch sử hay không?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol318392"", ""TERM_DURATION"", ""DURATION_từ 2007-03-15 đến 2011-03-28""]",PARAPHRASE_HARD
1384,"Liệu có đúng rằng Quản Minh Cường đã giữ chức vụ trước Phạm Minh Chính trong vai trò Phó Trưởng Ban Tổ chức Trung ương, và Phạm Minh Chính đã đảm nhiệm vị trí Bí thư Tỉnh ủy Quảng Ninh ngay sau Vũ Đức Đam, người này lại từng đảm nhiệm các vai trò Ủy viên dự khuyết Trung ương Đảng khóa X và Ủy viên Trung ương Đảng các khóa XI, XII, XIII trong khoảng thời gian từ ngày 25 tháng 4 năm 2006 đến ngày 30 tháng 12 năm 2022?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol475335"", ""TERM_DURATION"", ""DURATION_từ 2006-04-25 đến 2022-12-30""]",PARAPHRASE_HARD
1385,"Liệu có đúng khi nói rằng người kế nhiệm Vũ Quang tại vị trí Giám đốc Học viện Quốc phòng là Trần Việt Khoa, trong khi Vũ Quang từng theo học tại Học viện Lục quân?",2,"[""pol2422020"", ""SUCCEEDED"", ""pol19745468"", ""ALUMNUS_OF"", ""alm12964544_001""]",PARAPHRASE_HARD
1386,"Xét mối quan hệ kế nhiệm giữa Trần Lưu Quang và Tất Thành Cang tại vị trí Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh, đồng thời xem xét liệu Tất Thành Cang có bằng cấp Kĩ sư Cơ khí nông nghiệp hay không, câu khẳng định này là đúng hay sai?",2,"[""pol798260"", ""SUCCEEDED"", ""pol1464924"", ""HAS_ACADEMIC_TITLE"", ""aca815834_001""]",PARAPHRASE_HARD
1387,"Xét về vai trò lãnh đạo tại Tỉnh ủy Vĩnh Long, có thể xác định rằng Bùi Văn Nghiêm đã đảm nhiệm vị trí Phó bí thư thường trực Tỉnh ủy trong khoảng thời gian từ ngày 18 tháng 7 năm 2019 cho đến ngày 7 tháng 5 năm 2021, và sự kiện này diễn ra sau khi Trần Văn Rón đã rời khỏi vị trí đó. Đúng hay sai?",2,"[""pol3281061"", ""PRECEDED"", ""pol14945457"", ""TERM_DURATION"", ""DURATION_từ 2019-07-18 đến 2021-05-07""]",PARAPHRASE_HARD
1388,"Xét theo trình tự lịch sử, nếu Trần Thị Nguyệt Thu đã đảm nhận vai trò Phu nhân của Chủ tịch nước trước Phan Thị Thanh Tâm, và Phan Thị Thanh Tâm lại là người tiền nhiệm của Võ Văn Thưởng ở vị trí Chủ tịch nước, đồng thời Võ Văn Thưởng còn có giai đoạn giữ chức vụ Thường trực Ban Bí thư từ năm 2021 đến 2023, thì nhận định này là đúng hay sai?",3,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""TERM_DURATION"", ""DURATION_từ 2021 đến 2023""]",PARAPHRASE_HARD
1389,"Hãy xác định tính đúng sai của nhận định sau: Trong chuỗi kế nhiệm vị trí Phó Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, người mà Võ Thị Ánh Xuân đã kế nhiệm là Đặng Thị Ngọc Thịnh, và Đặng Thị Ngọc Thịnh trước đó đã kế nhiệm Nguyễn Thị Doan. Đồng thời, Nguyễn Thị Doan đã từng đảm nhiệm vai trò là một Ủy viên Trung ương Đảng qua các khóa VIII, IX, X, XI, trải dài từ ngày 01 tháng 07 năm 1996 cho đến ngày 26 tháng 01 năm 2016.",3,"[""pol3280810"", ""SUCCEEDED"", ""pol1463457"", ""SUCCEEDED"", ""pol110161"", ""TERM_DURATION"", ""DURATION_từ 1996-07-01 đến 2016-01-26""]",PARAPHRASE_HARD
